Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2473,Malick Thiaw,fi FIN,DF,Schalke 04,de Bundesliga,17,2001,0.8,0,0,0,1,0,0,0,4,1,0,0,0,7,1,5,16.7,Matches
2474,Niclas Thiede,de GER,GK,Freiburg,de Bundesliga,20,1999,0.8,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,,Matches
2475,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,17,2002,6.2,2,0,0,7,6,2,16,8,7,0,0,0,48,6,7,46.2,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2476,Sada Thioub,sn SEN,"MF,FW",Angers,fr Ligue 1,24,1995,16.8,3,0,0,24,36,4,52,5,15,0,0,0,121,8,23,25.8,Matches
2477,Jordan Thomas,eng ENG,FW,Norwich City,eng Premier League,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
2478,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,,,3,0,0,0,1,3,0,16,4,3,0,0,0,27,3,10,23.1,Matches
2479,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,31,1988,26,4,0,0,21,19,1,0,38,23,0,1,0,219,74,51,59.2,Matches
2480,Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,25,1993,23,4,0,0,29,38,8,59,9,24,0,0,0,177,12,38,24,Matches
2481,Erik Thommy,de GER,"DF,FW",Düsseldorf,de Bundesliga,24,1994,25.1,3,0,0,17,59,7,145,16,27,1,0,1,171,16,51,23.9,Matches
2482,Max Thompson,eng ENG,FW,Burnley,eng Premier League,17,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
2483,Morten Thorsby,no NOR,"MF,DF",Sampdoria,it Serie A,23,1996,20.7,9,1,1,46,7,4,15,15,28,0,1,1,203,92,65,58.6,Matches
2484,Marcus Thuram,fr FRA,FW,M'gladbach,de Bundesliga,21,1997,24.5,3,0,0,52,61,20,34,13,18,1,0,0,135,75,50,60,Matches
2485,Khéphren Thuram-Ulie,fr FRA,MF,Nice,fr Ligue 1,18,2001,6.6,1,0,0,11,2,0,1,7,14,0,0,0,58,7,4,63.6,Matches
2486,Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,22,1997,31.4,2,0,0,33,49,1,82,29,40,0,0,0,287,29,28,50.9,Matches
2487,Kieran Tierney,sco SCO,DF,Arsenal,eng Premier League,22,1997,11,2,0,0,8,12,0,44,9,11,0,1,0,98,10,10,50,Matches
2488,Cheick Timite,ci CIV,"MF,FW",Amiens,fr Ligue 1,21,1997,1.3,0,0,0,0,2,0,2,2,0,0,0,0,5,3,1,75,Matches
2489,David Timor,es ESP,"MF,DF",Getafe,es La Liga,29,1989,10.5,4,0,0,20,14,0,19,20,6,0,0,0,166,33,26,55.9,Matches
2490,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,26,1993,13.4,8,1,1,26,5,1,8,34,11,0,0,0,193,40,26,60.6,Matches
2491,Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,19,1999,0.9,0,0,0,1,0,0,0,0,1,0,0,0,8,1,2,33.3,Matches
2492,Jean-Clair Todibo,fr FRA,DF,Schalke 04,de Bundesliga,19,1999,4.1,2,0,0,6,5,1,0,14,10,0,0,0,55,12,2,85.7,Matches
2493,Karl Toko Ekambi,cm CMR,FW,Villarreal,es La Liga,26,1992,11,0,0,0,7,7,7,4,3,2,0,1,0,34,7,26,21.2,Matches
2494,Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,26,1992,6,2,0,0,5,4,1,17,5,5,0,0,0,21,8,17,32,Matches
2495,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,24,1994,7.1,0,0,0,6,7,0,6,4,8,0,0,0,86,8,8,50,Matches
2496,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,24,1994,24.3,8,0,0,28,19,2,57,17,19,0,0,0,184,9,27,25,Matches
2497,Rafael Tolói,br BRA,DF,Atalanta,it Serie A,28,1990,29,11,0,0,36,17,2,13,46,51,1,0,0,303,56,29,65.9,Matches
2498,Raúl de Tomás,es ESP,FW,Espanyol,es La Liga,24,1994,11.9,5,0,0,23,24,7,10,10,5,1,0,0,46,25,49,33.8,Matches
2499,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,20,1998,28.1,8,0,0,37,28,0,32,49,28,0,0,0,267,52,50,51,Matches
2500,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,30,1989,17.6,5,0,0,13,11,1,1,23,14,0,0,0,165,75,22,77.3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2501,Fikayo Tomori,eng ENG,DF,Chelsea,eng Premier League,21,1997,14.3,3,0,0,7,6,1,4,20,15,0,0,0,145,40,22,64.5,Matches
2502,Nenad Tomovi?,rs SRB,DF,SPAL,it Serie A,31,1987,19.5,5,1,0,25,9,0,14,31,11,0,2,1,148,32,11,74.4,Matches
2503,Sandro Tonali,it ITA,MF,Brescia,it Serie A,19,2000,33.5,9,0,0,42,60,0,185,41,41,0,1,0,312,12,19,38.7,Matches
2504,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,29,1990,7.8,4,0,0,12,8,0,2,4,11,0,0,0,77,15,15,50,Matches
2505,Toño,es ESP,DF,Levante,es La Liga,29,1989,17.7,2,0,0,16,20,5,59,13,13,0,0,0,149,15,18,45.5,Matches
2506,Ömer Toprak,tr TUR,DF,Werder Bremen,de Bundesliga,30,1989,7.9,2,0,0,6,5,2,2,11,6,0,0,1,85,21,12,63.6,Matches
2507,Ernesto Torregrossa,it ITA,FW,Brescia,it Serie A,27,1992,20.5,8,0,0,49,82,16,12,5,8,0,0,0,81,53,96,35.6,Matches
2508,Lucas Torreira,uy URU,MF,Arsenal,eng Premier League,23,1996,16.8,7,0,0,24,43,1,12,31,24,0,0,0,215,9,18,33.3,Matches
2509,Ferrán Torres,es ESP,"MF,FW",Valencia,es La Liga,19,2000,25,5,0,0,19,39,16,90,14,15,0,0,0,127,39,40,49.4,Matches
2510,Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,24,1994,17.7,5,0,0,30,19,1,42,11,31,0,0,0,144,9,28,24.3,Matches
2511,Pau Torres,es ESP,DF,Villarreal,es La Liga,22,1997,33,6,0,0,29,10,0,2,31,23,0,2,1,328,45,50,47.4,Matches
2512,Roberto Torres,es ESP,"MF,FW",Osasuna,es La Liga,30,1989,30.2,1,0,0,19,32,2,157,30,20,0,1,0,217,20,28,41.7,Matches
2513,Lucas Torró,es ESP,"MF,FW",Eint Frankfurt,de Bundesliga,25,1994,3.7,5,1,1,6,7,0,0,7,8,0,0,0,65,18,7,72,Matches
2514,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,21,1997,16.2,3,0,0,17,5,0,2,31,17,0,0,0,141,42,19,68.9,Matches
2515,Cenk Tosun,tr TUR,FW,Crystal Palace,eng Premier League,28,1991,2,0,0,0,4,4,1,2,0,2,0,0,0,9,5,16,23.8,Matches
2516,Cenk Tosun,tr TUR,FW,Everton,eng Premier League,28,1991,3.2,0,0,0,4,4,1,2,0,0,0,0,0,12,7,15,31.8,Matches
2517,Abdoulaye Touré,fr FRA,MF,Nantes,fr Ligue 1,25,1994,24.7,3,0,0,31,53,0,8,28,28,0,1,0,268,35,35,50,Matches
2518,Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,23,1996,16.6,2,0,0,18,6,0,74,26,24,0,0,0,174,38,24,61.3,Matches
2519,Lucas Tousart,fr FRA,MF,Lyon,fr Ligue 1,22,1997,19.6,5,0,0,36,18,1,13,27,39,0,0,0,220,41,39,51.3,Matches
2520,Andros Townsend,eng ENG,MF,Crystal Palace,eng Premier League,28,1991,14.4,0,0,0,9,26,1,66,16,20,0,0,0,109,4,12,25,Matches
2521,Aleksandar Trajkovski,mk MKD,"MF,DF",Mallorca,es La Liga,26,1992,3.7,0,0,0,5,9,0,27,4,2,1,0,0,38,1,1,50,Matches
2522,Adama Traoré,ml MLI,"FW,MF",Metz,fr Ligue 1,24,1995,11.2,1,0,0,7,33,0,44,5,3,0,0,0,91,7,22,24.1,Matches
2523,Adama Traoré,ml MLI,MF,Monaco,fr Ligue 1,24,1995,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,50,Matches
2524,Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,23,1996,28.9,1,0,0,39,77,5,182,18,23,0,0,0,171,48,51,48.5,Matches
2525,Amad Traoré,ci CIV,FW,Atalanta,it Serie A,17,2002,0.3,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2526,Bertrand Traoré,bf BFA,"FW,MF",Lyon,fr Ligue 1,23,1995,13.9,6,0,0,21,19,3,76,20,12,0,0,0,87,15,15,50,Matches
2527,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,27,1992,19.3,3,0,0,21,20,0,32,34,29,0,0,0,180,38,30,55.9,Matches
2528,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,27,1992,26.8,7,0,0,43,15,3,60,52,39,0,1,0,248,34,26,56.7,Matches
2529,Ibrahima Traoré,gn GUI,FW,M'gladbach,de Bundesliga,31,1988,1.7,0,0,0,2,3,1,3,1,2,0,0,0,8,0,0,,Matches
2530,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,32,1986,22.8,4,0,0,8,5,1,2,24,22,0,1,0,201,45,32,58.4,Matches
2531,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,29,1990,22,1,0,0,0,1,0,0,3,0,0,0,0,139,0,0,,Matches
2532,Miguel Trauco,pe PER,DF,Saint-Étienne,fr Ligue 1,26,1992,16.4,6,0,0,24,4,1,26,24,21,0,0,0,158,13,29,31,Matches
2533,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,20,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
2534,Luca Tremolada,it ITA,MF,Brescia,it Serie A,27,1991,0.2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,Matches
2535,Trézéguet,eg EGY,"FW,MF",Aston Villa,eng Premier League,24,1994,21.7,4,1,1,35,32,5,65,26,28,1,0,0,94,28,46,37.8,Matches
2536,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,27,1991,17.2,6,0,0,32,31,0,29,5,21,0,0,0,131,15,29,34.1,Matches
2537,Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,32,1987,31.8,6,0,0,35,22,1,273,51,44,0,1,0,282,43,35,55.1,Matches
2538,Alessandro Tripaldelli,it ITA,DF,Sassuolo,it Serie A,20,1999,1.5,0,0,0,2,3,0,4,3,1,0,0,0,6,1,0,100,Matches
2539,Kieran Trippier,eng ENG,DF,Atlético Madrid,es La Liga,28,1990,22,2,0,0,20,13,2,130,22,28,0,1,0,190,21,30,41.2,Matches
2540,William Troost-Ekong,ng NGA,DF,Udinese,it Serie A,25,1993,28.6,5,0,0,18,8,0,1,31,19,0,2,0,204,45,26,63.4,Matches
2541,Leandro Trossard,be BEL,"FW,MF",Brighton,eng Premier League,24,1994,22.3,0,0,0,13,11,4,76,8,16,0,0,0,138,2,22,8.3,Matches
2542,Tom Trybull,de GER,MF,Norwich City,eng Premier League,26,1993,12.6,2,0,0,26,11,2,0,16,30,0,0,0,130,23,17,57.5,Matches
2543,Axel Tuanzebe,eng ENG,DF,Manchester Utd,eng Premier League,21,1997,2.1,0,0,0,3,3,0,1,5,3,0,0,0,26,3,10,23.1,Matches
2544,Georgi Tunjov,ee EST,MF,SPAL,it Serie A,18,2001,3.2,0,0,0,8,3,0,14,2,7,0,0,0,22,5,5,50,Matches
2545,Stefano Turati,it ITA,GK,Sassuolo,it Serie A,,,2,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,,Matches
2546,Gennaro Tutino,it ITA,FW,Hellas Verona,it Serie A,22,1996,2.5,0,0,0,4,11,0,0,2,0,0,0,0,15,10,14,41.7,Matches
2547,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,23,1996,12.2,3,0,0,13,17,0,38,24,17,0,1,0,95,14,12,53.8,Matches
2548,Hwang Ui-jo,kr KOR,"FW,MF",Bordeaux,fr Ligue 1,26,1992,18.1,2,0,0,13,31,7,9,5,7,0,0,0,65,13,17,43.3,Matches
2549,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,de Bundesliga,28,1990,10.5,0,0,0,20,3,9,7,1,5,0,0,0,51,59,66,47.2,Matches
2550,Samir Ujkani,xk KVX,GK,Torino,it Serie A,31,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2551,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,30,1988,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
2552,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,25,1993,10.5,6,0,0,20,16,1,0,25,9,0,0,0,116,22,10,68.8,Matches
2553,Enes Ünal,tr TUR,FW,Valladolid,es La Liga,22,1997,26,4,0,0,41,55,19,8,7,12,3,0,0,129,115,156,42.4,Matches
2554,Cengiz Ünder,tr TUR,FW,Roma,it Serie A,22,1997,9.7,2,0,0,5,16,0,46,7,7,0,0,0,54,5,4,55.6,Matches
2555,Dayot Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,20,1998,26.2,8,1,1,27,13,1,2,43,44,0,0,0,353,61,32,65.6,Matches
2556,Mark Uth,de GER,"MF,FW",Köln,de Bundesliga,27,1991,12.9,5,0,0,21,30,3,89,7,18,3,0,0,98,12,27,30.8,Matches
2557,Mark Uth,de GER,"FW,MF",Schalke 04,de Bundesliga,27,1991,3.9,0,0,0,8,2,2,3,2,3,0,0,0,14,7,14,33.3,Matches
2558,Tomáš Vaclík,cz CZE,GK,Sevilla,es La Liga,30,1989,32.5,0,0,0,0,3,0,0,1,0,0,0,0,158,0,0,,Matches
2559,Álvaro Vadillo,es ESP,"FW,MF",Granada,es La Liga,24,1994,13.5,0,0,0,9,20,9,92,7,9,0,0,0,59,6,23,20.7,Matches
2560,William Vainqueur,fr FRA,MF,Toulouse,fr Ligue 1,30,1988,19.1,8,0,0,41,19,1,11,30,45,0,0,0,206,15,15,50,Matches
2561,Mirko Valdifiori,it ITA,MF,SPAL,it Serie A,33,1986,15.6,5,0,0,15,14,0,76,4,21,0,0,0,156,10,4,71.4,Matches
2562,Pierrick Valdivia,fr FRA,MF,Nîmes,fr Ligue 1,31,1988,0.8,0,0,0,3,0,0,0,0,1,0,0,0,9,0,1,0,Matches
2563,Germán Valera,es ESP,FW,Atlético Madrid,es La Liga,17,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
2564,Antoine Valerio,fr FRA,MF,Nîmes,fr Ligue 1,19,1999,1,0,0,0,3,2,0,1,4,2,0,0,0,14,1,1,50,Matches
2565,Borja Valero,es ESP,MF,Inter,it Serie A,34,1985,10.3,4,0,0,12,14,1,3,7,9,0,0,0,89,5,11,31.3,Matches
2566,Yan Valery,fr FRA,DF,Southampton,eng Premier League,20,1999,8.7,1,0,0,7,8,3,12,12,13,0,0,0,83,21,19,52.5,Matches
2567,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,23,1995,35.4,6,0,0,19,9,1,4,41,21,0,0,0,333,52,43,54.7,Matches
2568,Jesús Vallejo,es ESP,DF,Wolves,eng Premier League,22,1997,1.8,1,0,0,2,1,0,0,1,3,0,0,0,18,4,4,50,Matches
2569,Jesús Vallejo,es ESP,DF,Granada,es La Liga,22,1997,7,1,0,0,6,1,1,1,5,2,0,0,0,41,6,11,35.3,Matches
2570,Manu Vallejo,es ESP,"MF,FW",Valencia,es La Liga,22,1997,4.6,0,0,0,6,8,2,3,3,2,0,0,0,21,5,15,25,Matches
2571,Luca Valls,fr FRA,FW,Nîmes,fr Ligue 1,20,1998,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,100,Matches
2572,Theo Valls,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,18.1,1,1,0,13,23,0,39,10,19,0,0,0,179,18,22,45,Matches
2573,Mattia Valoti,it ITA,"MF,FW",SPAL,it Serie A,25,1993,17,7,0,0,38,48,2,22,18,33,1,0,0,118,36,48,42.9,Matches
2574,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,21,1998,21.2,1,0,0,25,10,0,16,21,19,0,0,0,165,22,15,59.5,Matches
2575,Raphaël Varane,fr FRA,DF,Real Madrid,es La Liga,26,1993,31.4,2,0,0,22,12,1,2,31,23,0,0,0,283,74,29,71.8,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2576,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,32,1987,33.7,2,0,0,19,12,28,33,2,11,1,0,0,91,53,99,34.9,Matches
2577,Matías Vargas,ar ARG,"FW,MF",Espanyol,es La Liga,21,1997,11.4,1,0,0,9,21,2,40,3,10,0,0,0,85,3,18,14.3,Matches
2578,Ruben Vargas,ch SUI,"FW,MF",Augsburg,de Bundesliga,20,1998,28.1,8,0,0,40,38,6,26,25,24,1,0,0,172,20,51,28.2,Matches
2579,Thibaut Vargas,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19,2000,1.7,0,0,0,2,1,0,8,0,0,0,0,0,17,0,2,0,Matches
2580,Sebastian Vasiliadis,gr GRE,MF,Paderborn 07,de Bundesliga,21,1997,31.2,10,0,0,49,24,0,14,34,49,0,0,0,304,24,30,44.4,Matches
2581,Indiana Vassilev,us USA,"FW,MF",Aston Villa,eng Premier League,18,2001,0.6,0,0,0,0,1,2,0,0,1,0,0,0,3,0,2,0,Matches
2582,Denis Vavro,sk SVK,DF,Lazio,it Serie A,23,1996,3.6,0,0,0,3,0,0,0,3,1,0,0,0,36,6,4,60,Matches
2583,Franco Vázquez,ar ARG,"MF,FW",Sevilla,es La Liga,30,1989,12.2,5,0,0,32,39,6,18,11,19,0,0,0,138,30,31,49.2,Matches
2584,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,26,1993,14.7,6,0,0,22,29,1,21,27,15,0,0,0,138,19,28,40.4,Matches
2585,Lucas Vázquez,es ESP,"MF,FW",Real Madrid,es La Liga,28,1991,9.4,1,0,0,26,12,2,48,10,15,1,0,0,75,4,6,40,Matches
2586,Matías Vecino,uy URU,MF,Inter,it Serie A,27,1991,14.2,4,0,0,20,12,3,18,14,17,0,0,0,107,14,19,42.4,Matches
2587,Koke Vegas,es ESP,GK,Levante,es La Liga,23,1995,2,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,,Matches
2588,Miloš Veljkovi?,rs SRB,DF,Werder Bremen,de Bundesliga,23,1995,22.8,7,0,0,21,9,1,1,27,26,0,0,0,199,35,48,42.2,Matches
2589,Miguel Veloso,pt POR,MF,Hellas Verona,it Serie A,33,1986,31.2,6,0,0,35,15,0,190,32,43,0,0,0,385,48,38,55.8,Matches
2590,Unai Vencedor Paris,es ESP,MF,Athletic Club,es La Liga,18,2000,0.8,1,0,0,0,1,0,4,0,0,0,0,0,11,0,2,0,Matches
2591,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,24,1995,9.5,4,0,0,18,12,0,25,10,9,1,0,0,74,11,7,61.1,Matches
2592,Brayan Vera,co COL,"DF,MF",Lecce,it Serie A,20,1999,1.7,0,0,0,6,3,0,10,1,4,0,0,0,12,0,6,0,Matches
2593,Simone Verdi,it ITA,"MF,FW",Torino,it Serie A,27,1992,23,4,0,0,22,45,2,147,5,12,0,0,0,166,12,25,32.4,Matches
2594,Jordan Veretout,fr FRA,MF,Roma,it Serie A,26,1993,29.2,6,0,0,34,15,0,76,20,25,0,1,0,242,7,10,41.2,Matches
2595,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,26,1992,16.5,6,0,0,26,33,0,11,17,43,0,0,0,169,8,9,47.1,Matches
2596,Valerio Verre,it ITA,"FW,MF",Hellas Verona,it Serie A,25,1994,19.7,4,0,0,30,30,5,27,14,17,0,0,0,114,19,72,20.9,Matches
2597,Birger Verstraete,be BEL,MF,Köln,de Bundesliga,25,1994,7.4,3,0,0,13,16,0,31,4,12,0,0,0,81,6,13,31.6,Matches
2598,Jan Vertonghen,be BEL,DF,Tottenham,eng Premier League,32,1987,18.3,2,0,0,7,17,0,18,31,21,0,1,0,196,59,25,70.2,Matches
2599,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,26,1993,14.1,3,0,0,27,11,0,12,31,23,0,0,0,173,37,24,60.7,Matches
2600,Jannik Vestergaard,dk DEN,DF,Southampton,eng Premier League,26,1992,16.6,3,0,0,9,9,0,1,24,12,0,0,0,195,80,30,72.7,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2601,Rúben Vezo,pt POR,DF,Levante,es La Liga,25,1994,29,4,0,0,29,26,1,2,41,26,1,1,0,274,87,36,70.7,Matches
2602,Francesco Vicari,it ITA,DF,SPAL,it Serie A,24,1994,32.2,4,0,0,31,15,1,1,42,20,0,1,2,230,54,39,58.1,Matches
2603,Fede Vico,es ESP,"MF,FW",Granada,es La Liga,25,1994,9.7,1,0,0,8,16,1,34,5,1,0,0,0,57,10,12,45.5,Matches
2604,Aleix Vidal,es ESP,MF,Alavés,es La Liga,29,1989,24.1,6,0,0,18,47,3,108,22,16,1,0,0,139,10,21,32.3,Matches
2605,Arturo Vidal,cl CHI,MF,Barcelona,es La Liga,32,1987,18.6,4,0,0,44,23,7,12,16,38,0,2,0,121,33,31,51.6,Matches
2606,Clément Vidal,fr FRA,DF,Montpellier,fr Ligue 1,19,2000,1,1,0,0,3,0,0,0,1,0,0,0,0,14,4,1,80,Matches
2607,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,24,1995,25.9,5,0,0,26,37,0,63,48,28,0,1,0,241,46,38,54.8,Matches
2608,Ronaldo Vieira,gw GNB,MF,Sampdoria,it Serie A,21,1998,20.2,11,1,0,40,16,0,31,22,30,0,0,0,236,34,50,40.5,Matches
2609,Mauro Vigorito,it ITA,GK,Lecce,it Serie A,29,1990,4.7,1,0,0,1,1,0,0,0,0,0,1,0,28,0,0,,Matches
2610,Dídac Vilà,es ESP,DF,Espanyol,es La Liga,30,1989,27.7,9,0,0,40,28,2,61,38,46,0,0,0,263,54,56,49.1,Matches
2611,Toni Villa,es ESP,MF,Valladolid,es La Liga,24,1995,15,4,0,0,14,37,3,30,9,21,0,0,0,124,6,13,31.6,Matches
2612,Asier Villalibre,es ESP,FW,Athletic Club,es La Liga,21,1997,5.9,0,0,0,16,10,5,8,1,2,0,0,0,24,30,28,51.7,Matches
2613,Gonzalo Villar,es ESP,MF,Roma,it Serie A,21,1998,3.3,3,0,0,9,6,0,0,2,2,0,0,0,26,2,1,66.7,Matches
2614,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,22,1997,3.1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,Matches
2615,Juan Villar,es ESP,FW,Osasuna,es La Liga,31,1988,2.7,1,0,0,7,2,6,1,0,0,0,0,0,14,7,10,41.2,Matches
2616,Rúben Vinagre,pt POR,DF,Wolves,eng Premier League,20,1999,7.2,1,0,0,7,8,0,30,8,13,0,0,0,61,6,11,35.3,Matches
2617,Luigi Vitale,it ITA,DF,Hellas Verona,it Serie A,31,1987,0.5,0,0,0,1,0,0,3,0,0,0,0,0,7,0,0,,Matches
2618,Vitolo,es ESP,"MF,FW",Atlético Madrid,es La Liga,29,1989,13.6,3,0,0,26,43,8,7,10,12,0,0,0,106,12,35,25.5,Matches
2619,Mattia Viviani,it ITA,MF,Brescia,it Serie A,18,2000,3.8,0,0,0,4,6,0,3,9,1,0,0,0,38,2,4,33.3,Matches
2620,Dušan Vlahovi?,rs SRB,FW,Fiorentina,it Serie A,19,2000,16.7,4,1,0,19,48,9,13,6,2,0,0,0,88,38,60,38.8,Matches
2621,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,27,1991,10.7,2,0,0,9,8,0,1,8,6,0,0,0,119,12,6,66.7,Matches
2622,Kevin Vogt,de GER,"DF,MF",Werder Bremen,de Bundesliga,27,1991,12.3,3,0,0,20,10,1,1,26,8,0,0,0,156,14,13,51.9,Matches
2623,Jake Vokins,eng ENG,DF,Southampton,eng Premier League,19,2000,1,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,,Matches
2624,Kevin Volland,de GER,FW,Leverkusen,de Bundesliga,27,1992,22.7,3,0,0,21,19,31,39,5,11,0,0,0,100,31,52,37.3,Matches
2625,Mario Vran?i?,ba BIH,MF,Norwich City,eng Premier League,30,1989,7.1,3,0,0,13,13,1,7,8,14,0,0,0,88,9,13,40.9,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2626,Stefan de Vrij,nl NED,DF,Inter,it Serie A,27,1992,31.4,5,0,0,36,9,0,0,46,25,0,1,0,309,75,38,66.4,Matches
2627,Giacomo Vrioni,al ALB,FW,Juventus,it Serie A,20,1998,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
2628,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,es La Liga,27,1992,4,3,0,0,7,3,0,14,8,4,0,0,0,39,16,3,84.2,Matches
2629,Nikola Vuk?evi?,me MNE,MF,Levante,es La Liga,27,1991,17.4,11,0,0,43,29,0,2,12,24,0,0,0,136,19,18,51.4,Matches
2630,Mat?j Vydra,cz CZE,FW,Burnley,eng Premier League,27,1992,9.1,0,0,0,1,12,3,3,1,2,0,0,0,37,17,42,28.8,Matches
2631,Molla Wagué,ml MLI,DF,Nantes,fr Ligue 1,28,1991,7.6,1,1,0,6,1,1,1,14,14,0,0,0,75,30,7,81.1,Matches
2632,Moussa Wagué,sn SEN,DF,Nice,fr Ligue 1,20,1998,2.2,0,0,0,1,2,0,8,2,5,0,0,0,19,2,3,40,Matches
2633,Moussa Wagué,sn SEN,DF,Barcelona,es La Liga,20,1998,1,0,0,0,1,0,0,6,1,3,0,0,0,9,0,0,,Matches
2634,Wakaso,gh GHA,MF,Alavés,es La Liga,29,1990,14.3,12,1,1,41,24,0,15,20,28,0,0,0,139,17,20,45.9,Matches
2635,Walace,br BRA,MF,Udinese,it Serie A,24,1995,12.7,2,0,0,24,15,1,3,33,25,0,0,0,141,13,7,65,Matches
2636,Theo Walcott,eng ENG,"MF,FW",Everton,eng Premier League,30,1989,14.3,1,0,0,9,17,10,41,8,8,0,0,0,101,7,18,28,Matches
